"Pickup_DateTime","DropOff_datetime","PUlocationID","DOlocationID","SR_Flag","Dispatching_base_number","Dispatching_base_num"
"2018-01-03 17:56:29","2018-01-03 18:34:08","71","123","1","B02682",""
"2018-01-03 17:27:13","2018-01-03 18:05:16","169","159","1","B02682",""
"2018-01-03 17:39:34","2018-01-03 17:40:29","169","169","1","B02682",""
"2018-01-03 17:38:17","2018-01-03 17:46:56","161","170","","B02682",""
"2018-01-03 17:54:16","2018-01-03 18:05:30","170","145","","B02682",""
"2018-01-03 17:49:22","2018-01-03 18:04:34","217","80","","B02682",""
"2018-01-03 17:00:45","2018-01-03 17:08:28","182","208","","B02682",""
"2018-01-03 17:27:29","2018-01-03 17:39:52","213","213","","B02682",""
"2018-01-03 17:46:48","2018-01-03 18:03:46","213","47","","B02682",""
"2018-01-03 17:09:56","2018-01-03 17:31:10","235","126","1","B02682",""
"2018-01-03 17:12:18","2018-01-03 18:55:13","132","265","","B02510",""
"2018-01-03 17:16:31","2018-01-03 18:02:51","231","238","","B02510",""
"2018-01-03 17:16:16","2018-01-03 17:39:58","101","265","","B02510",""
"2018-01-03 17:15:59","2018-01-03 17:43:43","78","254","1","B02510",""
"2018-01-03 17:50:48","2018-01-03 19:23:10","87","76","","B02510",""
"2018-01-03 17:26:35","2018-01-03 17:55:08","145","234","","B02510",""
"2018-01-03 17:08:17","2018-01-03 17:37:50","82","36","1","B02510",""
"2018-01-03 17:21:32","2018-01-03 17:36:16","226","260","","B02510",""
"2018-01-03 17:30:25","2018-01-03 18:44:19","132","265","","B02510",""
"2018-01-03 17:33:49","2018-01-03 17:58:50","77","61","","B02510",""
"2018-01-03 17:08:49","2018-01-03 17:30:07","65","225","","B02510",""
"2018-01-03 17:39:47","2018-01-03 18:29:54","36","181","","B02510",""
"2018-01-03 17:08:57","2018-01-03 17:32:43","216","258","1","B02510",""
"2018-01-03 17:43:02","2018-01-03 17:54:56","212","213","","B02682",""
"2018-01-03 17:59:40","2018-01-03 18:37:26","213","168","","B02682",""
"2018-01-03 17:16:03","2018-01-03 18:08:07","138","265","","B02682",""
"2018-01-03 17:01:21","2018-01-03 17:33:41","216","76","1","B02682",""
"2018-01-03 17:49:02","2018-01-03 18:05:19","222","76","1","B02682",""
"2018-01-03 17:59:57","2018-01-03 18:19:00","77","63","1","B02682",""
"2018-01-03 17:08:34","2018-01-03 17:55:49","143","1","","B02682",""
"2018-01-03 17:30:10","2018-01-03 17:42:08","164","114","","B02682",""
"2018-01-03 17:54:22","2018-01-03 17:59:36","114","79","","B02682",""
"2018-01-03 17:25:25","2018-01-03 17:42:24","170","246","","B02682",""
"2018-01-03 17:08:59","2018-01-03 17:24:43","88","261","","B02682",""
"2018-01-03 17:19:29","2018-01-03 17:38:57","17","80","","B02682",""
"2018-01-03 17:17:58","2018-01-03 17:39:33","16","51","","B02682",""
"2018-01-03 17:47:29","2018-01-03 18:14:52","81","92","","B02682",""
"2018-01-03 17:50:24","2018-01-03 17:59:27","18","47","","B02682",""
"2018-01-03 17:10:01","2018-01-03 17:14:26","26","26","","B02682",""
"2018-01-03 17:15:07","2018-01-03 17:31:28","26","22","","B02682",""
"2018-01-03 17:33:33","2018-01-03 17:38:27","22","67","","B02682",""
"2018-01-03 17:50:17","2018-01-03 18:01:24","67","21","","B02682",""
"2018-01-03 17:14:50","2018-01-03 17:31:12","68","68","","B02682",""
"2018-01-03 17:38:56","2018-01-03 18:13:12","177","112","","B02682",""
"2018-01-03 17:01:32","2018-01-03 17:24:24","188","91","","B02682",""
"2018-01-03 17:26:02","2018-01-03 17:31:38","258","258","1","B02510",""
"2018-01-03 17:16:14","2018-01-03 17:39:09","88","79","1","B02510",""
"2018-01-03 17:22:16","2018-01-03 17:31:43","87","232","1","B02510",""
"2018-01-03 17:40:51","2018-01-03 17:51:23","79","144","","B02510",""
"2018-01-03 17:55:52","2018-01-03 18:21:05","144","49","","B02510",""
"2018-01-03 17:00:14","2018-01-03 17:23:10","4","255","1","B02510",""
"2018-01-03 17:20:16","2018-01-03 17:40:40","107","229","1","B02510",""
"2018-01-03 17:29:36","2018-01-03 17:46:52","107","141","1","B02510",""
"2018-01-03 17:31:54","2018-01-03 17:59:56","107","141","1","B02510",""
"2018-01-03 17:53:40","2018-01-03 18:06:54","141","236","1","B02510",""
"2018-01-03 17:33:38","2018-01-03 17:48:32","149","210","","B02510",""
"2018-01-03 17:51:59","2018-01-03 18:08:48","42","244","1","B02510",""
"2018-01-03 17:03:25","2018-01-03 17:34:37","31","235","1","B02510",""
"2018-01-03 17:37:16","2018-01-03 18:13:16","87","170","1","B02682",""
"2018-01-03 17:37:30","2018-01-03 18:23:13","87","162","1","B02682",""
"2018-01-03 17:03:27","2018-01-03 17:13:27","32","51","","B02682",""
"2018-01-03 17:23:36","2018-01-03 17:36:34","81","3","","B02682",""
"2018-01-03 17:38:27","2018-01-03 17:45:16","3","32","","B02682",""
"2018-01-03 17:50:39","2018-01-03 18:00:10","32","185","","B02682",""
"2018-01-03 17:58:35","2018-01-03 18:00:52","41","41","","B02682",""
"2018-01-03 17:02:58","2018-01-03 17:34:59","47","153","","B02682",""
"2018-01-03 17:03:24","2018-01-03 17:21:44","36","160","","B02682",""
"2018-01-03 17:05:55","2018-01-03 17:19:16","224","140","","B02682",""
"2018-01-03 17:22:27","2018-01-03 17:33:36","237","229","","B02682",""
"2018-01-03 16:48:54","2018-01-03 17:07:16","","265","","B00900",""
"2018-01-03 16:31:49","2018-01-03 16:37:27","","265","","B00900",""
"2018-01-03 16:06:10","2018-01-03 16:27:04","","265","","B00900",""
"2018-01-03 16:37:32","2018-01-03 16:42:54","","265","","B00900",""
"2018-01-03 16:42:25","2018-01-03 16:53:39","","265","","B00900",""
"2018-01-03 16:05:31","2018-01-03 16:12:44","","265","","B00900",""
"2018-01-03 16:20:48","2018-01-03 16:44:06","","265","","B00900",""
"2018-01-03 16:25:16","2018-01-03 16:47:31","","265","","B00900",""
"2018-01-03 16:04:26","2018-01-03 16:31:26","","265","","B00900",""
"2018-01-03 16:47:43","2018-01-03 17:03:32","","265","","B00900",""
"2018-01-03 16:15:23","2018-01-03 17:20:40","","265","","B00900",""
"2018-01-03 16:08:59","2018-01-03 16:26:00","","265","","B00900",""
"2018-01-03 16:59:52","2018-01-03 17:14:13","","265","","B00900",""
"2018-01-03 16:16:47","2018-01-03 16:36:59","","265","","B00900",""
"2018-01-03 16:41:32","2018-01-03 16:50:18","","265","","B00900",""
"2018-01-03 16:57:21","2018-01-03 17:14:57","","265","","B00900",""
"2018-01-03 16:03:51","2018-01-03 17:22:29","","265","","B00900",""
"2018-01-03 16:33:32","2018-01-03 16:51:57","","265","","B00900",""
"2018-01-03 16:25:30","2018-01-03 16:37:12","","265","","B00900",""
"2018-01-03 16:51:13","2018-01-03 16:59:56","","265","","B00900",""
"2018-01-03 16:34:52","2018-01-03 17:00:47","","265","","B00900",""
"2018-01-03 16:06:49","2018-01-03 16:35:24","","265","","B00900",""
"2018-01-03 16:24:12","2018-01-03 16:42:37","","265","","B00900",""
"2018-01-03 16:50:02","2018-01-03 17:00:12","","265","","B00900",""
"2018-01-03 16:34:41","2018-01-03 16:49:38","","265","","B00900",""
"2018-01-03 16:11:11","2018-01-03 16:20:09","","265","","B00900",""
"2018-01-03 16:33:00","2018-01-03 16:47:11","","265","","B00900",""
"2018-01-03 16:03:08","2018-01-03 16:42:02","","265","","B00900",""
"2018-01-03 16:01:55","2018-01-03 16:36:21","","265","","B00900",""
"2018-01-03 16:54:29","2018-01-03 17:04:44","","265","","B00900",""
"2018-01-03 16:17:13","2018-01-03 16:36:52","","265","","B00900",""
"2018-01-03 16:09:33","2018-01-03 16:17:19","","265","","B00900",""
"2018-01-03 16:26:49","2018-01-03 17:09:37","","265","","B00900",""
"2018-01-03 16:21:01","2018-01-03 16:28:21","","265","","B00900",""
"2018-01-03 16:36:48","2018-01-03 16:55:33","","265","","B00900",""
"2018-01-03 16:02:40","2018-01-03 16:11:11","","265","","B00900",""
"2018-01-03 16:19:12","2018-01-03 16:30:55","","265","","B00900",""
"2018-01-03 16:37:16","2018-01-03 16:54:02","","265","","B00900",""
"2018-01-03 16:50:51","2018-01-03 16:54:39","","265","","B00900",""
"2018-01-03 16:05:00","2018-01-03 16:19:03","","265","","B00900",""
"2018-01-03 16:45:13","2018-01-03 17:15:06","","265","","B00900",""
"2018-01-03 16:11:15","2018-01-03 16:24:40","","265","","B00900",""
"2018-01-03 16:03:28","2018-01-03 16:42:48","","265","","B00900",""
"2018-01-03 16:04:20","2018-01-03 16:11:12","","265","","B00900",""
"2018-01-03 16:37:31","2018-01-03 16:58:25","","265","","B00900",""
"2018-01-03 16:15:11","2018-01-03 16:37:39","","265","","B00900",""
"2018-01-03 16:01:12","2018-01-03 16:14:46","","265","","B00900",""
"2018-01-03 16:27:03","2018-01-03 16:40:11","","265","","B00900",""
"2018-01-03 16:48:57","2018-01-03 17:01:25","","265","","B00900",""
"2018-01-03 16:50:21","2018-01-03 17:33:09","","","","B00889",""
"2018-01-03 16:24:03","2018-01-03 16:53:25","","","","B00889",""
"2018-01-03 16:21:26","2018-01-03 16:53:23","","","","B00889",""
"2018-01-03 16:43:41","2018-01-03 17:33:01","","","","B00889",""
"2018-01-03 16:00:00","2018-01-03 16:23:01","","","","B00889",""
"2018-01-03 16:58:01","2018-01-03 17:33:13","","","","B00889",""
"2018-01-03 16:21:11","2018-01-03 16:53:22","","","","B00889",""
"2018-01-03 16:40:36","2018-01-03 17:33:02","","","","B00889",""
"2018-01-03 16:54:09","2018-01-03 17:33:11","","","","B00889",""
"2018-01-03 16:41:53","2018-01-03 16:51:45","","265","","B00900",""
"2018-01-03 16:06:56","2018-01-03 16:11:42","","265","","B00900",""
"2018-01-03 16:36:23","2018-01-03 17:18:36","","265","","B00900",""
"2018-01-03 16:42:57","2018-01-03 17:29:34","","265","","B00887",""
"2018-01-03 16:23:45","2018-01-03 17:57:18","","","","B00888",""
"2018-01-03 16:19:32","2018-01-03 17:56:55","","","","B00888",""
"2018-01-03 16:29:52","2018-01-03 17:32:59","","","","B00889",""
"2018-01-03 16:00:23","2018-01-03 16:23:01","","","","B00889",""
"2018-01-03 16:15:20","2018-01-03 16:53:17","","","","B00889",""
"2018-01-03 16:38:14","2018-01-03 17:33:00","","","","B00889",""
"2018-01-03 16:47:07","2018-01-03 17:33:06","","","","B00889",""
"2018-01-03 16:14:24","2018-01-03 16:53:11","","","","B00889",""
"2018-01-03 16:45:15","2018-01-03 17:33:05","","","","B00889",""
"2018-01-03 16:30:21","2018-01-03 16:53:28","","","","B00889",""
"2018-01-03 16:59:35","2018-01-03 17:58:01","","265","","B00887",""
"2018-01-03 16:36:37","2018-01-03 17:38:37","","265","","B00887",""
"2018-01-03 16:35:56","2018-01-03 18:02:04","","265","","B00887",""
"2018-01-03 16:00:01","2018-01-03 16:50:52","","265","","B00887",""
"2018-01-03 16:01:24","2018-01-03 17:01:26","","265","","B00887",""
"2018-01-03 16:34:52","2018-01-03 19:53:08","","265","","B00887",""
"2018-01-03 16:14:26","2018-01-03 16:40:17","","265","","B00887",""
"2018-01-03 16:41:41","2018-01-03 18:02:35","","265","","B00887",""
"2018-01-03 16:28:08","2018-01-03 17:37:17","","265","","B00887",""
"2018-01-03 16:42:55","2018-01-03 17:40:16","","265","","B00887",""
"2018-01-03 16:51:01","2018-01-03 18:00:47","","265","","B00887",""
"2018-01-03 16:25:57","2018-01-03 17:17:20","","265","","B00887",""
"2018-01-03 16:14:00","2018-01-03 17:11:57","","265","","B00887",""
"2018-01-03 16:47:07","2018-01-03 17:32:19","","265","","B00887",""
"2018-01-03 16:26:17","2018-01-03 17:09:45","","265","","B00887",""
"2018-01-03 16:29:11","2018-01-03 16:56:07","","265","","B00887",""
"2018-01-03 16:57:57","2018-01-03 18:13:45","","265","","B00887",""
"2018-01-03 16:07:04","2018-01-03 17:22:53","","265","","B00887",""
"2018-01-03 16:52:11","2018-01-03 17:02:18","","265","","B00887",""
"2018-01-03 16:09:30","2018-01-03 17:22:59","","265","","B00887",""
"2018-01-03 16:52:59","2018-01-03 17:23:48","","265","","B00887",""
"2018-01-03 16:44:06","2018-01-03 17:22:25","","265","","B00887",""
"2018-01-03 16:36:15","2018-01-03 17:49:32","","265","","B00887",""
"2018-01-03 16:15:59","2018-01-03 16:16:33","","265","","B00887",""
"2018-01-03 16:16:57","2018-01-03 17:21:14","","265","","B00887",""
"2018-01-03 16:26:23","2018-01-03 17:31:48","","265","","B00887",""
"2018-01-03 16:54:30","2018-01-03 17:35:38","","265","","B00887",""
"2018-01-03 16:52:07","2018-01-03 17:53:19","","265","","B00887",""
"2018-01-03 16:47:50","2018-01-03 17:27:51","","265","","B00887",""
"2018-01-03 16:13:54","2018-01-03 16:48:56","","265","","B00887",""
"2018-01-03 16:22:42","2018-01-03 17:08:08","","265","","B00887",""
"2018-01-03 16:51:17","2018-01-03 17:38:46","","265","","B00887",""
"2018-01-03 16:20:37","2018-01-03 16:35:59","","265","","B00887",""
"2018-01-03 16:21:35","2018-01-03 17:30:23","","265","","B00887",""
"2018-01-03 16:49:14","2018-01-03 18:02:49","","265","","B00887",""
"2018-01-03 16:41:13","2018-01-03 17:42:25","","265","","B00887",""
"2018-01-03 16:18:41","2018-01-03 17:34:06","","265","","B00887",""
"2018-01-03 16:46:42","2018-01-03 18:04:53","","265","","B00887",""
"2018-01-03 16:06:33","2018-01-03 16:47:01","","265","","B00887",""
"2018-01-03 16:32:29","2018-01-03 17:56:24","","265","","B00887",""
"2018-01-03 16:10:18","2018-01-03 18:37:59","","265","","B00887",""
"2018-01-03 16:25:16","2018-01-03 17:50:22","","265","","B00887",""
"2018-01-03 16:55:31","2018-01-03 18:04:05","","265","","B00887",""
"2018-01-03 16:33:29","2018-01-03 16:54:20","","265","","B00887",""
"2018-01-03 16:56:26","2018-01-03 17:30:05","","265","","B00887",""
"2018-01-03 16:51:52","2018-01-03 17:32:36","","265","","B00887",""
"2018-01-03 16:44:43","2018-01-03 17:29:18","","265","","B00887",""
"2018-01-03 16:48:00","2018-01-03 17:49:27","","265","","B00887",""
"2018-01-03 16:13:46","2018-01-03 17:30:33","","265","","B00887",""
"2018-01-03 16:48:10","2018-01-03 17:40:01","","265","","B00887",""
"2018-01-03 16:24:49","2018-01-03 16:52:54","","265","","B00887",""
"2018-01-03 16:23:09","2018-01-03 17:17:05","","265","","B00887",""
"2018-01-03 16:09:50","2018-01-03 17:24:10","","265","","B00887",""
"2018-01-03 16:11:24","2018-01-03 17:00:56","","265","","B00887",""
"2018-01-03 16:18:41","2018-01-03 17:31:49","","265","","B00887",""
"2018-01-03 16:53:29","2018-01-03 18:21:19","","265","","B00887",""
"2018-01-03 16:15:41","2018-01-03 17:35:46","","265","","B00887",""
"2018-01-03 16:53:50","2018-01-03 17:24:31","","265","","B00887",""
"2018-01-03 16:31:52","2018-01-03 16:38:23","","265","","B00887",""
"2018-01-03 16:41:23","2018-01-03 18:44:44","","265","","B00887",""
"2018-01-03 16:21:16","2018-01-03 17:23:26","","265","","B00887",""
"2018-01-03 16:54:06","2018-01-03 17:52:33","","265","","B00887",""
"2018-01-03 16:25:31","2018-01-03 17:16:10","","265","","B00887",""
"2018-01-03 16:31:51","2018-01-03 17:48:14","","265","","B00887",""
"2018-01-03 16:42:31","2018-01-03 16:52:59","","265","","B00887",""
"2018-01-03 16:46:37","2018-01-03 17:15:58","","265","","B00887",""
"2018-01-03 16:24:56","2018-01-03 16:30:26","","265","","B00860",""
"2018-01-03 16:59:42","2018-01-03 17:39:35","","265","","B00887",""
"2018-01-03 16:58:10","2018-01-03 17:27:49","","265","","B00887",""
"2018-01-03 16:18:09","2018-01-03 17:06:16","","265","","B00887",""
"2018-01-03 16:37:34","2018-01-03 17:21:58","","265","","B00887",""
"2018-01-03 16:11:05","2018-01-03 17:01:53","","265","","B00887",""
"2018-01-03 16:04:40","2018-01-03 17:01:15","","265","","B00887",""
"2018-01-03 16:23:55","2018-01-03 17:21:17","","265","","B00887",""
"2018-01-03 16:01:19","2018-01-03 17:10:47","","265","","B00887",""
"2018-01-03 16:58:40","2018-01-03 17:52:23","","265","","B00887",""
"2018-01-03 16:14:05","2018-01-03 16:26:53","","265","","B00887",""
"2018-01-03 16:02:07","2018-01-03 16:12:57","","265","","B00860",""
"2018-01-03 16:48:10","2018-01-03 16:52:42","","265","","B00860",""
"2018-01-03 16:49:57","2018-01-03 16:59:38","","265","","B00860",""
"2018-01-03 16:03:49","2018-01-03 16:11:39","","265","","B00860",""
"2018-01-03 16:38:33","2018-01-03 16:42:33","","265","","B00860",""
"2018-01-03 16:36:47","2018-01-03 16:47:22","","265","","B00860",""
"2018-01-03 16:44:42","2018-01-03 16:50:19","","265","","B00860",""
"2018-01-03 16:11:12","2018-01-03 16:31:30","","265","","B00860",""
"2018-01-03 16:43:58","2018-01-03 16:59:52","","265","","B00860",""
"2018-01-03 16:05:05","2018-01-03 16:19:09","","265","","B00860",""
"2018-01-03 16:32:37","2018-01-03 17:13:53","","265","","B00860",""
"2018-01-03 16:28:31","2018-01-03 17:01:15","","265","","B00860",""
"2018-01-03 16:49:28","2018-01-03 17:07:03","","265","","B00860",""
"2018-01-03 16:03:54","2018-01-03 16:28:09","","265","","B00860",""
"2018-01-03 16:01:54","2018-01-03 16:08:43","","265","","B00860",""
"2018-01-03 16:37:34","2018-01-03 17:10:02","","265","","B00860",""
"2018-01-03 16:07:40","2018-01-03 16:15:10","","265","","B00860",""
"2018-01-03 16:43:36","2018-01-03 17:13:51","","265","","B00860",""
"2018-01-03 16:13:23","2018-01-03 16:17:24","","265","","B00860",""
"2018-01-03 16:50:22","2018-01-03 17:00:48","","265","","B00860",""
"2018-01-03 16:18:37","2018-01-03 16:48:44","","265","","B00860",""
"2018-01-03 16:14:12","2018-01-03 16:25:58","","265","","B00860",""
"2018-01-03 16:51:48","2018-01-03 17:35:49","","265","","B00860",""
"2018-01-03 16:40:11","2018-01-03 16:52:41","","265","","B00860",""
"2018-01-03 16:01:38","2018-01-03 16:15:37","","265","","B00860",""
"2018-01-03 16:16:59","2018-01-03 16:26:18","","265","","B00860",""
"2018-01-03 16:35:04","2018-01-03 16:56:53","","265","","B00860",""
"2018-01-03 16:00:16","2018-01-03 17:36:38","","265","","B00860",""
"2018-01-03 16:35:47","2018-01-03 17:12:54","","265","","B00860",""
"2018-01-03 16:13:15","2018-01-03 16:28:16","","265","","B00860",""
"2018-01-03 16:34:15","2018-01-03 16:42:15","","265","","B00860",""
"2018-01-03 16:56:27","2018-01-03 17:27:58","","265","","B00860",""
"2018-01-03 16:02:06","2018-01-03 16:05:43","","265","","B00860",""
"2018-01-03 16:58:37","2018-01-03 17:02:54","","265","","B00860",""
"2018-01-03 16:58:41","2018-01-03 17:05:24","","265","","B00860",""
"2018-01-03 16:38:44","2018-01-03 16:59:58","","265","","B00860",""
"2018-01-03 16:19:12","2018-01-03 16:26:11","","265","","B00860",""
"2018-01-03 16:43:11","2018-01-03 16:51:53","","265","","B00860",""
"2018-01-03 16:23:00","2018-01-03 16:29:50","","265","","B00860",""
"2018-01-03 16:26:05","2018-01-03 16:32:00","","265","","B00860",""
"2018-01-03 16:20:35","2018-01-03 16:25:22","","265","","B00860",""
"2018-01-03 16:09:10","2018-01-03 16:35:02","","265","","B00860",""
"2018-01-03 16:49:33","2018-01-03 17:15:19","","265","","B00860",""
"2018-01-03 16:19:21","2018-01-03 16:22:22","","265","","B00860",""
"2018-01-03 16:52:00","2018-01-03 17:06:14","","265","","B00856",""
"2018-01-03 16:11:00","2018-01-03 16:22:05","","265","","B00856",""
"2018-01-03 16:30:00","2018-01-03 16:46:16","","265","","B00856",""
"2018-01-03 16:23:00","2018-01-03 16:43:13","","265","","B00856",""
"2018-01-03 16:44:00","2018-01-03 17:11:12","","265","","B00856",""
"2018-01-03 16:24:00","2018-01-03 16:35:16","","265","","B00856",""
"2018-01-03 16:06:02","2018-01-03 16:29:35","","265","","B00860",""
"2018-01-03 16:11:11","2018-01-03 16:23:44","","265","","B00860",""
"2018-01-03 16:31:18","2018-01-03 16:59:18","","265","","B00860",""
"2018-01-03 16:45:54","2018-01-03 17:03:54","","265","","B00860",""
"2018-01-03 16:39:58","2018-01-03 16:50:28","","265","","B00860",""
"2018-01-03 15:59:33","2018-01-03 16:12:35","","","","B02914",""
"2018-01-03 15:20:09","2018-01-03 15:38:39","","","","B02914",""
"2018-01-03 15:11:38","2018-01-03 15:46:02","","","","B02914",""
"2018-01-03 15:05:45","2018-01-03 15:26:35","","","","B02914",""
"2018-01-03 15:53:45","2018-01-03 16:46:09","","","","B02914",""
"2018-01-03 15:23:52","2018-01-03 15:32:06","","","","B02914",""
"2018-01-03 16:05:35","2018-01-03 16:16:10","146","229","","B02510",""
"2018-01-03 16:44:42","2018-01-03 17:53:24","162","1","","B02510",""
"2018-01-03 16:21:17","2018-01-03 17:18:25","141","95","","B02510",""
"2018-01-03 16:19:55","2018-01-03 16:44:53","243","78","","B02510",""
"2018-01-03 16:57:59","2018-01-03 17:09:38","42","116","","B02510",""
"2018-01-03 16:11:35","2018-01-03 16:41:09","174","169","1","B02887",""
